index,Entity,status2,Function,Term,Year,EY Year,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
183,CS,,iGV,24.25,2024,CS - 2024,21.0,45.0,36.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,119.0
184,CS,,iGV,24.25,2024,CS - 2024,6.0,7.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.0
185,CS,,iGV,24.25,2024,CS - 2024,6.0,6.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.0
186,CS,,iGV,24.25,2024,CS - 2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
187,CS,,iGV,24.25,2024,CS - 2024,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
188,CS,,iGV,24.25,2024,CS - 2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
189,CS,,oGV,15.16,2015,CS - 2015,,,,,,,,,,,,13.0,13.0
190,CS,,oGV,15.16,2015,CS - 2015,,,,,,,,,,,,2.0,2.0
191,CS,,oGV,15.16,2015,CS - 2015,,,,,,,,,,,,1.0,1.0
192,CS,,oGV,15.16,2015,CS - 2015,,,,,,,,,,,,1.0,1.0
193,CS,,oGV,15.16,2015,CS - 2015,,,,,,,,,,,,2.0,2.0
194,CS,,oGV,15.16,2015,CS - 2015,,,,,,,,,,,,1.0,1.0
195,CS,,oGV,15.16,2015,CS - 2015,,,,,,,,,,,,0.0,0.0
196,CS,,oGV,16.17,2016,CS - 2016,7.0,25.0,6.0,8.0,3.0,5.0,8.0,5.0,19.0,9.0,4.0,7.0,106.0
197,CS,,oGV,16.17,2016,CS - 2016,0.0,0.0,12.0,37.0,9.0,4.0,0.0,0.0,11.0,6.0,5.0,1.0,85.0
198,CS,,oGV,16.17,2016,CS - 2016,0.0,0.0,4.0,25.0,11.0,0.0,1.0,0.0,4.0,3.0,4.0,0.0,52.0
199,CS,,oGV,16.17,2016,CS - 2016,0.0,0.0,3.0,25.0,11.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,48.0
200,CS,,oGV,16.17,2016,CS - 2016,0.0,0.0,0.0,0.0,18.0,8.0,4.0,0.0,0.0,0.0,1.0,0.0,31.0
201,CS,,oGV,16.17,2016,CS - 2016,0.0,1.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,0.0,1.0,32.0
202,CS,,oGV,16.17,2016,CS - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,CS,,oGV,17.18,2017,CS - 2017,22.0,24.0,22.0,4.0,9.0,3.0,6.0,2.0,1.0,7.0,3.0,3.0,106.0
204,CS,,oGV,17.18,2017,CS - 2017,18.0,24.0,52.0,19.0,9.0,3.0,1.0,2.0,3.0,5.0,4.0,1.0,141.0
205,CS,,oGV,17.18,2017,CS - 2017,2.0,11.0,34.0,13.0,8.0,5.0,0.0,2.0,0.0,3.0,1.0,0.0,79.0
206,CS,,oGV,17.18,2017,CS - 2017,1.0,11.0,34.0,14.0,8.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,76.0
207,CS,,oGV,17.18,2017,CS - 2017,0.0,0.0,2.0,3.0,31.0,8.0,4.0,1.0,1.0,0.0,1.0,0.0,51.0
208,CS,,oGV,17.18,2017,CS - 2017,0.0,0.0,0.0,1.0,1.0,14.0,24.0,7.0,1.0,0.0,1.0,0.0,49.0
209,CS,,oGV,17.18,2017,CS - 2017,0.0,0.0,0.0,0.0,0.0,13.0,18.0,3.0,0.0,0.0,1.0,0.0,35.0
210,CS,,oGV,18.19,2018,CS - 2018,9.0,30.0,8.0,15.0,1.0,3.0,5.0,32.0,11.0,1.0,3.0,4.0,122.0
