index,Entity,status2,Function,Term,Year,EY Year,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
134,SLIIT,,iGV,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,26.0
135,SLIIT,,iGV,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
136,SLIIT,,iGV,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
137,SLIIT,,iGV,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
138,SLIIT,,iGV,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,SLIIT,,iGV,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,SLIIT,,iGV,17.18,2017,SLIIT - 2017,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,14.0
141,SLIIT,,iGV,17.18,2017,SLIIT - 2017,32.0,44.0,68.0,33.0,25.0,3.0,1.0,9.0,11.0,13.0,20.0,22.0,281.0
142,SLIIT,,iGV,17.18,2017,SLIIT - 2017,0.0,3.0,14.0,10.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,4.0,40.0
143,SLIIT,,iGV,17.18,2017,SLIIT - 2017,1.0,1.0,10.0,12.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,34.0
144,SLIIT,,iGV,17.18,2017,SLIIT - 2017,1.0,0.0,1.0,0.0,11.0,12.0,4.0,0.0,0.0,0.0,0.0,5.0,34.0
145,SLIIT,,iGV,17.18,2017,SLIIT - 2017,0.0,2.0,0.0,0.0,0.0,7.0,13.0,7.0,0.0,1.0,0.0,0.0,30.0
146,SLIIT,,iGV,17.18,2017,SLIIT - 2017,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,0.0,1.0,0.0,0.0,15.0
147,SLIIT,,iGV,18.19,2018,SLIIT - 2018,0.0,20.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,17.0,59.0
